 , , , , , , , ,ACTURAL, , , , , , , , , , , , , , , , , ,COMMAND, , , , , , , , , 
acs1,acs2,acs3,acs4,acs5,acs6,pcs1,pcs2,pcs3,pcs4,pcs5,pcs6,current1,current2,current3,current4,current5,current6,acs1,acs2,acs3,acs4,acs5,acs6,pcs1,pcs2,pcs3,pcs4,pcs5,pcs6,current1,current2,current3,current4,current5,current6
48.5998,-47.5668,41.9505,-18.6914,108.738,113.645,466.956,444.755,313.487,-170.975,24.3555,113.718,-0.780431,3.66545,-0.914756,0.219376,-0.00259536,-0.344909,47.979,-46.9615,42.5654,-18.4521,108.497,112.19,469.738,439.022,315.74,-170.481,23.852,114.635,0.848226,-0.830197,0.732174,-0.326227,1.89784,1.98348
48.3522,-47.3253,42.1985,-18.5939,108.644,113.054,468.145,442.293,314.44,-170.75,24.1389,114.126,-0.82907,3.73178,-0.905369,0.268087,-0.0570746,-0.386292,47.7172,-46.7054,42.8242,-18.3514,108.397,111.578,470.969,436.411,316.771,-170.266,23.6208,115.044,0.843905,-0.825982,0.736503,-0.324524,1.8962,1.97316
48.077,-47.0566,42.4718,-18.4886,108.531,112.413,469.48,439.567,315.509,-170.524,23.897,114.557,-0.881706,3.80328,-0.942203,0.178649,-0.165521,-0.408533,47.4555,-46.4492,43.083,-18.2508,108.296,110.966,472.182,433.794,317.797,-170.056,23.3879,115.452,0.839101,-0.821293,0.741272,-0.322687,1.89423,1.96197
47.8485,-46.8305,42.6958,-18.401,108.444,111.882,470.559,437.288,316.45,-170.341,23.695,114.91,-0.865895,3.71445,-0.905694,0.129261,-0.0859422,-0.40381,47.2374,-46.2357,43.2986,-18.1669,108.212,110.456,473.179,431.61,318.649,-169.885,23.1926,115.79,0.835114,-0.817347,0.745182,-0.321158,1.8927,1.95272
47.5732,-46.5622,42.9646,-18.296,108.344,111.241,471.837,434.531,317.546,-170.117,23.4532,115.336,-0.818385,3.67619,-0.870255,0.157901,0.016118,-0.4034,46.9757,-45.9795,43.5573,-18.0662,108.111,109.844,474.359,428.983,319.668,-169.683,22.9567,116.193,0.830308,-0.812664,0.749873,-0.319326,1.89095,1.94151
47.3523,-46.3508,43.1837,-18.2115,108.261,110.734,472.85,432.319,318.355,-169.938,23.2606,115.671,-0.746095,3.62689,-0.918204,0.169337,-0.0673999,-0.387877,46.7576,-45.766,43.773,-17.9823,108.027,109.334,475.328,426.791,320.514,-169.519,22.759,116.528,0.826453,-0.808974,0.753698,-0.317851,1.88951,1.93266
47.1353,-46.1344,43.398,-18.1274,108.169,110.218,473.846,430.156,319.239,-169.778,23.0594,116.012,-0.677924,3.58622,-0.921012,0.131251,-0.148255,-0.376984,46.5395,-45.5526,43.9886,-17.8985,107.943,108.824,476.285,424.595,321.356,-169.358,22.5603,116.861,0.822666,-0.805198,0.757438,-0.316384,1.88791,1.92367
46.9118,-45.9162,43.6217,-18.041,108.083,109.692,474.841,427.908,320.084,-169.604,22.8574,116.361,-0.710033,3.65095,-0.934247,0.101817,-0.0567908,-0.372327,46.3214,-45.3391,44.2042,-17.8146,107.858,108.314,477.228,422.395,322.196,-169.2,22.3606,117.193,0.818766,-0.801388,0.761341,-0.314875,1.8864,1.91449
46.6499,-45.6594,43.8825,-17.9408,107.987,109.08,475.98,425.256,321.095,-169.402,22.622,116.762,-0.80326,3.66744,-0.937526,0.143959,0.0210543,-0.367907,46.0596,-45.0829,44.463,-17.7139,107.758,107.702,478.344,419.751,323.199,-169.015,22.1197,117.589,0.814194,-0.796907,0.765894,-0.313125,1.88473,1.90381
46.4295,-45.4422,44.0956,-17.8557,107.904,108.569,476.941,423.039,321.992,-169.248,22.4194,117.091,-0.867065,3.67686,-0.875066,0.16552,-0.0569575,-0.384847,45.8415,-44.8694,44.6786,-17.63,107.673,107.192,479.26,417.545,324.032,-168.864,21.918,117.918,0.810347,-0.793116,0.769614,-0.311642,1.88328,1.89489
46.2074,-45.2269,44.3158,-17.7704,107.811,108.045,477.912,420.813,322.811,-169.093,22.2132,117.433,-0.832703,3.67248,-0.880591,0.146091,-0.148622,-0.387839,45.6234,-44.6559,44.8943,-17.5462,107.589,106.682,480.163,415.335,324.861,-168.717,21.7154,118.245,0.806471,-0.789357,0.773457,-0.310153,1.88165,1.88575
45.9642,-44.9887,44.5581,-17.678,107.719,107.478,478.933,418.344,323.733,-168.92,21.9911,117.8,-0.760697,3.61545,-0.87349,0.163194,-0.0449369,-0.389122,45.3617,-44.3998,45.153,-17.4455,107.488,106.07,481.23,412.679,325.853,-168.544,21.4712,118.636,0.802226,-0.785201,0.777686,-0.308539,1.88005,1.87584
45.7474,-44.775,44.7715,-17.5938,107.639,106.968,479.825,416.143,324.584,-168.77,21.7891,118.128,-0.791664,3.63641,-0.868039,0.216521,0.020575,-0.359681,45.1436,-44.1863,45.3686,-17.3616,107.404,105.56,482.105,410.462,326.675,-168.403,21.2669,118.961,0.798443,-0.781471,0.78141,-0.30707,1.87866,1.86695
45.529,-44.5635,44.99,-17.5092,107.556,106.46,480.715,413.924,325.372,-168.619,21.5876,118.454,-0.833844,3.64407,-0.903934,0.250961,-0.0633917,-0.356839,44.9255,-43.9728,45.5843,-17.2777,107.32,105.05,482.968,408.243,327.495,-168.266,21.0619,119.284,0.794631,-0.77778,0.785224,-0.305593,1.87721,1.85808
45.2202,-44.261,45.2949,-17.3912,107.43,105.744,481.979,410.8,326.538,-168.428,21.2984,118.907,-0.812158,3.58976,-0.921839,0.211442,-0.136798,-0.399359,44.5765,-43.6312,45.9293,-17.1435,107.186,104.234,484.321,404.686,328.8,-168.052,20.7323,119.798,0.789241,-0.772499,0.790546,-0.303534,1.87501,1.84558
44.9893,-44.034,45.5196,-17.3032,107.344,105.198,482.894,408.449,327.443,-168.282,21.0805,119.254,-0.802302,3.58722,-0.903818,0.223608,-0.0210768,-0.40746,44.3584,-43.4178,46.1449,-17.0597,107.102,103.724,485.15,402.459,329.611,-167.923,20.5255,120.117,0.785211,-0.768539,0.794467,-0.301998,1.87351,1.83605
44.7166,-43.7669,45.7928,-17.196,107.242,104.551,483.936,405.663,328.443,-168.103,20.8206,119.668,-0.85484,3.72464,-0.878836,0.277515,-0.0230154,-0.44444,44.0531,-43.1189,46.4468,-16.9422,106.984,103.01,486.29,399.338,330.741,-167.747,20.235,120.563,0.780452,-0.763877,0.799235,-0.300127,1.87172,1.82475
44.4755,-43.53,46.0326,-17.1037,107.147,103.997,484.86,403.201,329.341,-167.964,20.5945,120.011,-0.9365,3.76519,-0.885989,0.249955,-0.15441,-0.426966,43.7913,-42.8627,46.7055,-16.8416,106.883,102.398,487.246,396.658,331.705,-167.601,19.9851,120.943,0.776244,-0.759742,0.803421,-0.298516,1.87007,1.81509
44.2257,-43.2848,46.2756,-17.0085,107.047,103.412,485.817,400.662,330.298,-167.827,20.3556,120.375,-0.952046,3.64001,-0.883457,0.207897,-0.155164,-0.395238,43.5732,-42.6492,46.9212,-16.7577,106.799,101.888,488.03,394.423,332.505,-167.483,19.7763,121.258,0.771884,-0.755462,0.807661,-0.296854,1.86832,1.80488
44.0062,-43.0736,46.4901,-16.9251,106.966,102.904,486.63,398.416,331.09,-167.7,20.1499,120.69,-0.905888,3.59437,-0.885735,0.213649,-0.0286934,-0.399752,43.3551,-42.4358,47.1368,-16.6738,106.715,101.378,488.8,392.185,333.302,-167.367,19.567,121.573,0.768054,-0.751775,0.811406,-0.295398,1.86691,1.79602
43.6669,-42.7433,46.8273,-16.7935,106.839,102.11,487.846,394.934,332.308,-167.505,19.8256,121.184,-0.774128,3.54297,-0.892868,0.255515,-0.0680844,-0.396192,43.0498,-42.1369,47.4387,-16.5564,106.597,100.664,489.857,389.049,334.411,-167.211,19.2732,122.011,0.762131,-0.746011,0.817291,-0.293102,1.8647,1.78215
43.4341,-42.5123,47.0597,-16.704,106.742,101.57,488.679,392.551,333.172,-167.391,19.6017,121.515,-0.690802,3.44231,-0.905553,0.173685,-0.158128,-0.384039,42.8317,-41.9234,47.6543,-16.4725,106.513,100.154,490.597,386.806,335.2,-167.103,19.0629,122.322,0.758069,-0.74198,0.821348,-0.29154,1.86301,1.77272
43.2131,-42.2959,47.2743,-16.6194,106.657,101.046,489.458,390.288,334.003,-167.278,19.3873,121.838,-0.68558,3.45697,-0.884256,0.122065,-0.0823862,-0.367639,42.6136,-41.7099,47.87,-16.3886,106.429,99.6441,491.324,384.561,335.986,-166.999,18.8523,122.633,0.75421,-0.738203,0.825093,-0.290063,1.86152,1.76358
43.0128,-42.0997,47.4776,-16.542,106.584,100.573,490.123,388.212,334.699,-167.167,19.1947,122.131,-0.736887,3.47723,-0.896005,0.163658,0.00331573,-0.378419,42.3955,-41.4964,48.0856,-16.3047,106.345,99.1341,492.038,382.314,336.768,-166.897,18.6413,122.942,0.750715,-0.734778,0.828641,-0.288712,1.86024,1.75532
42.7675,-41.8586,47.7196,-16.4469,106.492,100.002,490.941,385.686,335.6,-167.047,18.958,122.478,-0.806417,3.56743,-0.873156,0.193926,-0.0723333,-0.402,42.1337,-41.2403,48.3443,-16.2041,106.244,98.5221,492.879,379.616,337.702,-166.778,18.3877,123.312,0.746434,-0.730571,0.832864,-0.287053,1.85863,1.74536
42.4943,-41.5924,47.9862,-16.3418,106.379,99.3661,491.869,382.895,336.585,-166.929,18.6929,122.862,-0.841683,3.62119,-0.873856,0.138141,-0.16519,-0.387442,41.872,-40.9841,48.6031,-16.1034,106.143,97.9101,493.7,376.915,338.631,-166.664,18.1338,123.68,0.741666,-0.725924,0.837517,-0.285217,1.85666,1.73427
42.2667,-41.3701,48.2144,-16.2548,106.293,98.8279,492.595,380.538,337.376,-166.817,18.4726,123.191,-0.837273,3.57121,-0.897196,0.104039,-0.0583878,-0.386517,41.6539,-40.7706,48.8187,-16.0195,106.059,97.4001,494.371,374.662,339.402,-166.573,17.9219,123.986,0.737693,-0.722044,0.8415,-0.2837,1.85516,1.72487
42.0257,-41.1328,48.4508,-16.1633,106.205,98.2758,493.349,378.041,338.265,-166.713,18.243,123.519,-0.797477,3.4805,-0.865417,0.167914,0.0102881,-0.388014,41.3922,-40.5144,49.0775,-15.9189,105.958,96.7881,495.159,371.957,340.323,-166.466,17.6675,124.352,0.733487,-0.717903,0.845627,-0.282103,1.85363,1.71524
41.8031,-40.9181,48.6701,-16.0761,106.119,97.745,494.044,375.753,339.023,-166.612,18.0232,123.843,-0.765621,3.49374,-0.850879,0.207251,-0.0786534,-0.39434,41.1741,-40.301,49.2931,-15.835,105.874,96.2781,495.802,369.701,341.087,-166.381,17.4553,124.656,0.729602,-0.714156,0.849453,-0.280581,1.85213,1.70597
41.5037,-40.625,48.9672,-15.9619,105.997,97.0479,494.968,372.668,340.067,-166.495,17.7331,124.259,-0.727971,3.57358,-0.91782,0.145033,-0.138202,-0.373452,40.8687,-40.0021,49.595,-15.7176,105.756,95.5641,496.68,366.54,342.15,-166.266,17.1581,125.08,0.724377,-0.70904,0.854639,-0.278587,1.85,1.69381
41.2692,-40.3919,49.2012,-15.8722,105.91,96.5013,495.645,370.225,340.916,-166.401,17.5062,124.584,-0.749459,3.55383,-0.913939,0.16104,-0.0131531,-0.356329,40.6506,-39.7886,49.8106,-15.6337,105.672,95.0541,497.292,364.281,342.905,-166.188,16.9457,125.382,0.720283,-0.704972,0.858723,-0.277022,1.84849,1.68426
41.0425,-40.1732,49.4198,-15.7857,105.827,95.9703,496.311,367.886,341.713,-166.313,17.2861,124.899,-0.771282,3.56341,-0.875195,0.228327,0.00681386,-0.354192,40.4325,-39.5751,50.0263,-15.5498,105.588,94.5441,497.891,362.021,343.657,-166.112,16.7332,125.683,0.716327,-0.701154,0.862538,-0.275512,1.84703,1.675
40.8412,-39.9741,49.6247,-15.7061,105.748,95.5011,496.866,365.795,342.393,-166.237,17.0886,125.178,-0.74676,3.46408,-0.935826,0.240461,-0.107277,-0.372864,40.2144,-39.3616,50.2419,-15.4659,105.504,94.0341,498.478,359.76,344.406,-166.04,16.5208,125.983,0.712814,-0.69768,0.866114,-0.274124,1.84565,1.66681
40.61,-39.7473,49.849,-15.6185,105.653,94.9611,497.536,363.414,343.221,-166.166,16.8639,125.495,-0.729108,3.3994,-0.908362,0.198736,-0.16303,-0.384485,39.9963,-39.1482,50.4575,-15.382,105.42,93.5241,499.052,357.497,345.151,-165.97,16.3084,126.282,0.708777,-0.693721,0.87003,-0.272594,1.84399,1.65738
40.3402,-39.4856,50.1143,-15.5152,105.553,94.3316,498.268,360.616,344.138,-166.07,16.6024,125.866,-0.732493,3.43927,-0.880537,0.184592,-0.0262711,-0.397458,39.7346,-38.892,50.7163,-15.2814,105.319,92.9121,499.723,354.781,346.041,-165.89,16.0537,126.64,0.704069,-0.689153,0.87466,-0.270791,1.84224,1.6464
40.1169,-39.2651,50.3394,-15.4287,105.47,93.8062,498.837,358.285,344.897,-165.99,16.3839,126.177,-0.735627,3.42406,-0.919581,0.234325,-0.00486277,-0.402795,39.5165,-38.6785,50.9319,-15.1975,105.235,92.4021,500.269,352.517,346.779,-165.826,15.8415,126.938,0.700173,-0.685305,0.878587,-0.269281,1.8408,1.63723
39.8082,-38.9627,50.646,-15.3094,105.346,93.0855,499.641,355.088,345.936,-165.899,16.0829,126.598,-0.715228,3.38406,-0.918956,0.226918,-0.157301,-0.39399,39.2111,-38.3796,51.2338,-15.0801,105.117,91.6881,501.012,349.346,347.806,-165.742,15.5446,127.353,0.694784,-0.680027,0.88394,-0.2672,1.83864,1.62465
39.5886,-38.7494,50.8582,-15.2254,105.259,92.5739,500.214,352.824,346.693,-165.841,15.8699,126.895,-0.707952,3.4003,-0.8821,0.189332,-0.128798,-0.373035,38.993,-38.1661,51.4494,-14.9962,105.033,91.1781,501.527,347.08,348.535,-165.685,15.3328,127.649,0.690952,-0.676304,0.887643,-0.265734,1.83712,1.61572
39.367,-38.532,51.0819,-15.1396,105.177,92.0453,500.735,350.508,347.417,-165.768,15.6516,127.209,-0.748112,3.40826,-0.902845,0.216332,-0.0183956,-0.363625,38.7749,-37.9527,51.6651,-14.9123,104.949,90.6681,502.029,344.814,349.261,-165.63,15.1212,127.944,0.687084,-0.67251,0.891548,-0.264237,1.83569,1.60649
39.1572,-38.3241,51.2887,-15.0587,105.1,91.5624,501.225,348.321,348.153,-165.713,15.4493,127.485,-0.780189,3.47094,-0.890017,0.26269,-0.0238184,-0.371815,38.5568,-37.7392,51.8807,-14.8284,104.865,90.1581,502.519,342.547,349.984,-165.579,14.9098,128.239,0.683422,-0.668882,0.895158,-0.262823,1.83434,1.59807
38.8774,-38.0532,51.5596,-14.9515,104.988,90.9116,501.907,345.435,349.089,-165.651,15.179,127.86,-0.769729,3.47325,-0.869493,0.226117,-0.145813,-0.379045,38.2951,-37.483,52.1394,-14.7278,104.764,89.5461,503.09,339.826,350.846,-165.521,14.6565,128.592,0.678539,-0.664154,0.899885,-0.260954,1.83238,1.58671
38.6781,-37.8561,51.7614,-14.8748,104.908,90.4442,502.35,343.358,349.739,-165.602,14.9854,128.131,-0.749145,3.34762,-0.900217,0.158765,-0.116295,-0.363737,38.077,-37.2695,52.3551,-14.6439,104.68,89.0361,503.552,337.559,351.561,-165.475,14.4458,128.885,0.675061,-0.660713,0.903407,-0.259615,1.83099,1.57855
38.4601,-37.6438,51.9751,-14.7923,104.829,89.9324,502.829,341.085,350.464,-165.548,14.7751,128.427,-0.722166,3.29749,-0.850021,0.155131,-0.00696841,-0.376511,37.8589,-37.0561,52.5707,-14.56,104.596,88.5261,504.002,335.291,352.272,-165.432,14.2354,129.177,0.671255,-0.657007,0.907137,-0.258174,1.8296,1.56962
38.254,-37.4439,52.1807,-14.7115,104.751,89.4492,503.262,338.942,351.111,-165.497,14.5739,128.707,-0.752012,3.32355,-0.874839,0.193099,0.00137417,-0.399232,37.6408,-36.8426,52.7863,-14.4761,104.512,88.0161,504.438,333.023,352.979,-165.392,14.0253,129.469,0.667659,-0.653519,0.910724,-0.256764,1.82826,1.56118
37.9494,-37.1424,52.4839,-14.5941,104.628,88.7362,503.901,335.776,352.122,-165.443,14.2795,129.116,-0.806964,3.38007,-0.925982,0.149474,-0.138471,-0.378529,37.3354,-36.5437,53.0882,-14.3587,104.394,87.3021,505.028,329.848,353.964,-165.34,13.7319,129.877,0.662341,-0.648258,0.916017,-0.254716,1.82611,1.54874
37.7502,-36.9488,52.6767,-14.5185,104.551,88.2774,504.319,333.714,352.782,-165.411,14.0905,129.375,-0.791207,3.41478,-0.881529,0.116909,-0.126329,-0.362602,37.1609,-36.3729,53.2607,-14.2916,104.327,86.8941,505.354,328.034,354.524,-165.313,13.5646,130.11,0.658866,-0.644879,0.919382,-0.253396,1.82475,1.54073
37.4402,-36.6486,52.9806,-14.4006,104.437,87.5534,504.922,330.486,353.773,-165.351,13.7937,129.789,-0.70435,3.41254,-0.874177,0.149414,0.00269803,-0.372898,36.8556,-36.074,53.5626,-14.1742,104.209,86.1801,505.906,324.859,355.498,-165.269,13.2726,130.516,0.653454,-0.639638,0.924685,-0.251337,1.82277,1.52809
37.2446,-36.4532,53.1797,-14.324,104.363,87.088,505.264,328.438,354.404,-165.314,13.6026,130.058,-0.683132,3.32191,-0.93339,0.204089,-0.0540524,-0.390097,36.6375,-35.8606,53.7782,-14.0903,104.125,85.6701,506.284,322.592,356.189,-165.24,13.0646,130.806,0.650041,-0.636228,0.928161,-0.250001,1.82147,1.51997
37.0268,-36.24,53.393,-14.2394,104.273,86.5812,505.68,326.189,355.109,-165.291,13.3943,130.345,-0.70758,3.29289,-0.899814,0.191341,-0.153271,-0.399971,36.4194,-35.6471,53.9939,-14.0064,104.041,85.1601,506.65,320.325,356.877,-165.215,12.8571,131.095,0.64624,-0.632507,0.931884,-0.248524,1.81991,1.51113
36.7625,-35.9838,53.6519,-14.1386,104.17,85.9607,506.161,323.449,355.939,-165.255,13.1423,130.699,-0.761337,3.289,-0.860639,0.167218,-0.0862896,-0.401068,36.1577,-35.3909,54.2526,-13.9057,103.94,84.5481,507.073,317.605,357.697,-165.187,12.6088,131.441,0.641627,-0.628036,0.936402,-0.246765,1.81811,1.5003
36.5258,-35.7489,53.8904,-14.0479,104.084,85.4094,506.534,320.967,356.694,-165.221,12.9174,131.011,-0.776478,3.24626,-0.895129,0.206434,-0.000278949,-0.384932,35.9396,-35.1774,54.4682,-13.8219,103.856,84.0381,507.412,315.339,358.377,-165.167,12.4026,131.73,0.637496,-0.623935,0.940565,-0.245182,1.8166,1.49067
36.2765,-35.5063,54.1348,-13.9517,103.99,84.8295,506.943,318.379,357.477,-165.193,12.681,131.338,-0.725092,3.27977,-0.870077,0.245917,-0.0762496,-0.353246,35.6778,-34.9212,54.727,-13.7212,103.755,83.4261,507.801,312.621,359.188,-165.146,12.1559,132.075,0.633144,-0.619701,0.94483,-0.243503,1.81496,1.48055
36.0594,-35.2962,54.3482,-13.8676,103.899,84.3187,507.309,316.142,358.132,-165.177,12.4747,131.629,-0.686856,3.29085,-0.875279,0.217584,-0.159505,-0.375621,35.4597,-34.7078,54.9426,-13.6373,103.671,82.9161,508.112,310.357,359.86,-165.132,11.9511,132.362,0.629355,-0.616035,0.948555,-0.242036,1.81338,1.47164
35.8437,-35.0797,54.5669,-13.7844,103.815,83.8092,507.613,313.886,358.822,-165.158,12.2696,131.919,-0.707262,3.26725,-0.898333,0.187322,-0.0895128,-0.370767,35.2416,-34.4943,55.1583,-13.5535,103.587,82.4061,508.411,308.093,360.528,-165.12,11.7469,132.65,0.625591,-0.612256,0.952373,-0.240582,1.81192,1.46275
35.6243,-34.8699,54.7791,-13.7013,103.736,83.3011,507.943,311.612,359.484,-165.138,12.0651,132.203,-0.76568,3.35734,-0.85836,0.214439,0.00315096,-0.373739,35.0235,-34.2808,55.3739,-13.4696,103.503,81.8961,508.697,305.83,361.192,-165.11,11.5434,132.936,0.621762,-0.608594,0.956075,-0.239132,1.81053,1.45388
35.4038,-34.6512,54.9982,-13.6158,103.653,82.7828,508.236,309.314,360.184,-165.123,11.8568,132.496,-0.808057,3.32693,-0.894428,0.283517,-0.0478201,-0.390257,34.8054,-34.0673,55.5895,-13.3857,103.419,81.3861,508.971,303.568,361.853,-165.103,11.3407,133.223,0.617912,-0.604778,0.9599,-0.23764,1.80909,1.44483
35.0963,-34.3486,55.3027,-13.4974,103.527,82.063,508.66,306.133,361.131,-165.117,11.5704,132.901,-0.74221,3.22577,-0.901169,0.234133,-0.167337,-0.387803,34.5001,-33.7685,55.8914,-13.2683,103.301,80.6721,509.333,300.403,362.772,-165.097,11.0581,133.623,0.612546,-0.599496,0.965214,-0.235573,1.80689,1.43227
34.8776,-34.1378,55.5165,-13.4137,103.444,81.5575,508.946,303.87,361.778,-165.108,11.3687,133.182,-0.729203,3.21617,-0.875894,0.2027,-0.0835366,-0.385377,34.282,-33.555,56.107,-13.1844,103.217,80.1621,509.577,298.144,363.424,-165.095,10.8572,133.909,0.608728,-0.595817,0.968946,-0.234113,1.80544,1.42345
34.6606,-33.9247,55.7332,-13.3303,103.365,81.0463,509.189,301.608,362.429,-165.096,11.1658,133.471,-0.732015,3.20116,-0.911641,0.233928,-0.0118878,-0.382159,34.0638,-33.3415,56.3227,-13.1005,103.133,79.6521,509.809,295.886,364.072,-165.096,10.6571,134.195,0.604941,-0.592098,0.972727,-0.232658,1.80406,1.41452
34.4419,-33.7084,55.9516,-13.2452,103.281,80.5355,509.426,299.337,363.093,-165.093,10.9629,133.757,-0.738664,3.22755,-0.915379,0.259643,-0.073562,-0.383214,33.8457,-33.128,56.5383,-13.0166,103.049,79.1421,510.028,293.629,364.717,-165.099,10.4578,134.48,0.601124,-0.588322,0.97654,-0.231172,1.8026,1.40561
34.1809,-33.4576,56.2055,-13.1447,103.174,79.923,509.748,296.659,363.845,-165.099,10.7234,134.102,-0.747838,3.2676,-0.895229,0.188463,-0.168094,-0.37458,33.584,-32.8718,56.7971,-12.916,102.948,78.5301,510.275,290.922,365.485,-165.106,10.2199,134.822,0.596569,-0.583945,0.980971,-0.229417,1.80073,1.39492
33.9625,-33.2404,56.4236,-13.0613,103.091,79.4185,509.955,294.386,364.514,-165.102,10.5257,134.381,-0.752124,3.22368,-0.930081,0.139982,-0.0758513,-0.367039,33.3659,-32.6584,57.0127,-12.8321,102.864,78.0201,510.467,288.669,366.122,-165.115,10.0225,135.107,0.592757,-0.580154,0.984778,-0.227962,1.79929,1.38611
33.7375,-33.0203,56.6479,-12.9751,103.008,78.8837,510.159,292.049,365.165,-165.1,10.3179,134.684,-0.7624,3.26683,-0.923267,0.160915,0.00747226,-0.367909,33.1478,-32.4449,57.2283,-12.7482,102.78,77.5101,510.647,286.416,366.754,-165.125,9.82615,135.392,0.588831,-0.576313,0.988692,-0.226458,1.79784,1.37678
33.4844,-32.7754,56.8937,-12.8768,102.912,78.2975,510.4,289.444,365.906,-165.11,10.089,135.009,-0.772553,3.28352,-0.927241,0.184266,-0.0872958,-0.381714,32.8861,-32.1887,57.4871,-12.6475,102.679,76.8981,510.846,283.716,367.508,-165.141,9.59173,135.733,0.584413,-0.572039,0.992983,-0.224743,1.79616,1.36655
33.2662,-32.557,57.113,-12.7931,102.822,77.7832,510.583,287.188,366.562,-165.126,9.89294,135.298,-0.782856,3.17407,-0.931978,0.147116,-0.160058,-0.386812,32.668,-31.9752,57.7027,-12.5637,102.595,76.3881,510.999,281.467,368.133,-165.157,9.39745,136.017,0.580606,-0.568227,0.996809,-0.223282,1.79457,1.35757
33.0423,-32.3399,57.3319,-12.7077,102.737,77.2667,510.767,284.88,367.205,-165.139,9.69436,135.583,-0.781807,3.14442,-0.86581,0.114078,-0.0709541,-0.380863,32.4499,-31.7617,57.9183,-12.4798,102.51,75.8781,511.14,279.22,368.753,-165.175,9.20417,136.302,0.576698,-0.564438,1.00063,-0.221792,1.79309,1.34856
32.7876,-32.0943,57.582,-12.6105,102.643,76.669,510.952,282.251,367.914,-165.149,9.46564,135.917,-0.764343,3.11484,-0.859632,0.144985,0.0083354,-0.364735,32.1881,-31.5056,58.1771,-12.3791,102.41,75.2661,511.293,276.526,369.493,-165.199,8.97359,136.643,0.572251,-0.560151,1.005,-0.220094,1.79147,1.33813
32.5705,-31.8767,57.8029,-12.5254,102.56,76.159,511.066,280.001,368.543,-165.165,9.27039,136.203,-0.77276,3.10442,-0.903659,0.181905,-0.0704959,-0.376194,31.97,-31.2921,58.3927,-12.2952,102.326,74.7561,511.407,274.284,370.105,-165.222,8.7826,136.927,0.568463,-0.556353,1.00885,-0.218609,1.79001,1.32923
32.3497,-31.6639,58.0178,-12.4402,102.468,75.6374,511.236,277.749,369.152,-165.19,9.07553,136.496,-0.790827,3.19278,-0.897029,0.164129,-0.15451,-0.388253,31.7519,-31.0786,58.6084,-12.2114,102.241,74.2461,511.509,272.043,370.714,-165.247,8.59268,137.211,0.564609,-0.552639,1.0126,-0.217123,1.7884,1.32012
32.1338,-31.4511,58.2323,-12.3577,102.386,75.1399,511.347,275.52,369.769,-165.212,8.88809,136.77,-0.805596,3.17999,-0.903949,0.140347,-0.0784669,-0.400685,31.5338,-30.8651,58.824,-12.1275,102.157,73.7361,511.599,269.804,371.318,-165.274,8.40386,137.495,0.56084,-0.548925,1.01634,-0.215683,1.78697,1.31144
31.8247,-31.1465,58.5385,-12.2394,102.272,74.4146,511.477,272.331,370.654,-165.242,8.6173,137.174,-0.800381,3.21129,-0.911714,0.212313,0.00430588,-0.391831,31.2285,-30.5662,59.1259,-12.0101,102.04,73.0221,511.705,266.674,372.158,-165.315,8.14142,137.892,0.555446,-0.543609,1.02169,-0.213617,1.78498,1.29878
31.6082,-30.9367,58.7507,-12.1553,102.188,73.9039,511.577,270.117,371.245,-165.268,8.42781,137.46,-0.790673,3.22014,-0.893597,0.242502,-0.0955676,-0.370146,31.0104,-30.3528,59.3415,-11.9262,101.956,72.5121,511.766,264.441,372.754,-165.348,7.95534,138.176,0.551667,-0.539948,1.02539,-0.21215,1.78352,1.28987
31.3895,-30.7224,58.9649,-12.0719,102.098,73.4024,511.678,267.884,371.86,-165.306,8.24481,137.735,-0.781279,3.12414,-0.88819,0.21381,-0.164692,-0.364898,30.7923,-30.1393,59.5571,-11.8423,101.871,72.0021,511.815,262.21,373.345,-165.382,7.77044,138.46,0.547851,-0.536206,1.02913,-0.210694,1.78195,1.28111
31.1205,-30.4577,59.2347,-11.9688,101.997,72.7675,511.739,265.115,372.587,-165.339,8.01211,138.091,-0.795503,3.06132,-0.88713,0.202505,-0.0434171,-0.370224,30.5305,-29.8831,59.8159,-11.7416,101.771,71.3901,511.858,259.536,374.05,-165.426,7.55015,138.8,0.543155,-0.531587,1.03384,-0.208895,1.78019,1.27003
30.9108,-30.2573,59.4381,-11.8888,101.921,72.2841,511.8,262.974,373.138,-165.367,7.8348,138.357,-0.787781,3.0984,-0.861394,0.245458,-0.00784485,-0.383216,30.3124,-29.6696,60.0315,-11.6578,101.686,70.8801,511.881,257.311,374.633,-165.465,7.36792,139.084,0.539496,-0.528089,1.03739,-0.207499,1.77885,1.2616
30.6869,-30.0347,59.6616,-11.8013,101.834,71.7526,511.829,260.682,373.761,-165.405,7.6431,138.656,-0.764651,3.06547,-0.902546,0.278336,-0.11604,-0.393805,30.0943,-29.4562,60.2471,-11.5739,101.602,70.3701,511.892,255.088,375.212,-165.506,7.18695,139.368,0.535587,-0.524204,1.04129,-0.205972,1.77733,1.25232
30.4763,-29.8277,59.8723,-11.7196,101.746,71.2613,511.867,258.539,374.313,-165.447,7.46768,138.93,-0.791939,3.11939,-0.905346,0.231175,-0.169256,-0.399825,29.8762,-29.2427,60.4628,-11.49,101.518,69.8601,511.892,252.867,375.788,-165.549,7.00725,139.652,0.531911,-0.520592,1.04497,-0.204545,1.77579,1.24374
